"Código","Unidade Territorial","UF","Referência","total de pessoas elegíveis ao recebimento do auxílio emergencial","Soma do total a ser repassado pelo Auxílio emergencial e pela extensão do auxílio (todos os públicos)","Pessoas elegíveis do público Cadastro Único (sem bolsa)","Valor total a ser repassado para público Cadastro Único (sem bolsa)","Pessoas elegíveis do público Aplicativo Caixa","Valor total a ser repassado para público Aplicativo Caixa","Pessoas elegíveis por meio Judicial","Valor total a ser repassado para público Judicial","Valor total a ser repassado para público Bolsa Família"
"160027","LARANJAL DO JARI","AP","2022","1","3000","","0","","0","1","3000.0","0"
"160030","MACAPÁ","AP","2022","11","55200","","6000.0","","10200.0","11","39000.0","0"
"160040","MAZAGÃO","AP","2022","0","0","","0","","0","0","0","0"
"160050","OIAPOQUE","AP","2022","0","0","","0","","0","0","0","0"
"160053","PORTO GRANDE","AP","2022","0","0","","0","","0","0","0","0"
"160055","PRACUÚBA","AP","2022","0","0","","0","","0","0","0","0"
"160060","SANTANA","AP","2022","2","6600","","600.0","","0","2","6000.0","0"
"160070","TARTARUGALZINHO","AP","2022","0","0","","0","","0","0","0","0"
"160080","VITÓRIA DO JARI","AP","2022","0","0","","0","","0","0","0","0"
"170025","ABREULÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"170030","AGUIARNÓPOLIS","TO","2022","0","0","","0","","0","0","0","0"
"170035","ALIANÇA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170040","ALMAS","TO","2022","0","0","","0","","0","0","0","0"
"170070","ALVORADA","TO","2022","0","0","","0","","0","0","0","0"
"170100","ANANÁS","TO","2022","0","0","","0","","0","0","0","0"
"170105","ANGICO","TO","2022","0","0","","0","","0","0","0","0"
"170110","APARECIDA DO RIO NEGRO","TO","2022","0","0","","0","","0","0","0","0"
"170130","ARAGOMINAS","TO","2022","0","1200","","1200.0","","0","0","0","0"
"170190","ARAGUACEMA","TO","2022","0","0","","0","","0","0","0","0"
"170200","ARAGUAÇU","TO","2022","0","0","","0","","0","0","0","0"
"170210","ARAGUAÍNA","TO","2022","0","12600","","3600.0","","5400.0","0","3600.0","0"
"170215","ARAGUANÃ","TO","2022","1","3000","","0","","0","1","3000.0","0"
"170220","ARAGUATINS","TO","2022","0","0","","0","","0","0","0","0"
"170230","ARAPOEMA","TO","2022","0","0","","0","","0","0","0","0"
"170240","ARRAIAS","TO","2022","0","0","","0","","0","0","0","0"
"170255","AUGUSTINÓPOLIS","TO","2022","0","600","","0","","600.0","0","0","0"
"170270","AURORA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170290","AXIXÁ DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170300","BABAÇULÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"170305","BANDEIRANTES DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170307","BARRA DO OURO","TO","2022","0","0","","0","","0","0","0","0"
"170310","BARROLÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"170320","BERNARDO SAYÃO","TO","2022","0","0","","0","","0","0","0","0"
"170330","BOM JESUS DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170360","BRASILÂNDIA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170370","BREJINHO DE NAZARÉ","TO","2022","1","3000","","0","","0","1","3000.0","0"
"170380","BURITI DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170382","CACHOEIRINHA","TO","2022","0","0","","0","","0","0","0","0"
"170384","CAMPOS LINDOS","TO","2022","0","0","","0","","0","0","0","0"
"170386","CARIRI DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170388","CARMOLÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"170389","CARRASCO BONITO","TO","2022","0","0","","0","","0","0","0","0"
"170390","CASEARA","TO","2022","0","0","","0","","0","0","0","0"
"170410","CENTENÁRIO","TO","2022","0","0","","0","","0","0","0","0"
"170460","CHAPADA DE AREIA","TO","2022","0","0","","0","","0","0","0","0"
"170510","CHAPADA DA NATIVIDADE","TO","2022","0","0","","0","","0","0","0","0"
"170550","COLINAS DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170555","COMBINADO","TO","2022","0","0","","0","","0","0","0","0"
"170560","CONCEIÇÃO DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170600","COUTO DE MAGALHÃES","TO","2022","0","0","","0","","0","0","0","0"
"170610","CRISTALÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"170625","CRIXÁS DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170650","DARCINÓPOLIS","TO","2022","0","0","","0","","0","0","0","0"
"170700","DIANÓPOLIS","TO","2022","0","0","","0","","0","0","0","0"
"170710","DIVINÓPOLIS DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170720","DOIS IRMÃOS DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"170730","DUERÉ","TO","2022","0","0","","0","","0","0","0","0"
"170740","ESPERANTINA","TO","2022","0","0","","0","","0","0","0","0"
"170755","FÁTIMA","TO","2022","0","0","","0","","0","0","0","0"
"170765","FIGUEIRÓPOLIS","TO","2022","0","0","","0","","0","0","0","0"
"170770","FILADÉLFIA","TO","2022","0","0","","0","","0","0","0","0"
"170820","FORMOSO DO ARAGUAIA","TO","2022","0","0","","0","","0","0","0","0"
"170825","FORTALEZA DO TABOCÃO","TO","2022","0","0","","0","","0","0","0","0"
"170830","GOIANORTE","TO","2022","0","0","","0","","0","0","0","0"
"170900","GOIATINS","TO","2022","0","0","","0","","0","0","0","0"
"170930","GUARAÍ","TO","2022","0","0","","0","","0","0","0","0"
"170950","GURUPI","TO","2022","0","0","","0","","0","0","0","0"
"170980","IPUEIRAS","TO","2022","0","0","","0","","0","0","0","0"
"171050","ITACAJÁ","TO","2022","0","0","","0","","0","0","0","0"
"171070","ITAGUATINS","TO","2022","0","0","","0","","0","0","0","0"
"171090","ITAPIRATINS","TO","2022","0","0","","0","","0","0","0","0"
"171110","ITAPORÃ DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171150","JAÚ DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171180","JUARINA","TO","2022","0","0","","0","","0","0","0","0"
"171190","LAGOA DA CONFUSÃO","TO","2022","0","0","","0","","0","0","0","0"
"171195","LAGOA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171200","LAJEADO","TO","2022","0","0","","0","","0","0","0","0"
"171215","LAVANDEIRA","TO","2022","0","0","","0","","0","0","0","0"
"171240","LIZARDA","TO","2022","0","0","","0","","0","0","0","0"
"171245","LUZINÓPOLIS","TO","2022","0","0","","0","","0","0","0","0"
"171250","MARIANÓPOLIS DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171270","MATEIROS","TO","2022","0","0","","0","","0","0","0","0"
"171280","MAURILÂNDIA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171320","MIRACEMA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171330","MIRANORTE","TO","2022","0","0","","0","","0","0","0","0"
"171360","MONTE DO CARMO","TO","2022","0","0","","0","","0","0","0","0"
"171370","MONTE SANTO DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171380","PALMEIRAS DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171395","MURICILÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"171420","NATIVIDADE","TO","2022","0","0","","0","","0","0","0","0"
"171430","NAZARÉ","TO","2022","0","0","","0","","0","0","0","0"
"171488","NOVA OLINDA","TO","2022","0","0","","0","","0","0","0","0"
"171500","NOVA ROSALÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"171510","NOVO ACORDO","TO","2022","0","0","","0","","0","0","0","0"
"171515","NOVO ALEGRE","TO","2022","0","0","","0","","0","0","0","0"
"171525","NOVO JARDIM","TO","2022","0","0","","0","","0","0","0","0"
"171550","OLIVEIRA DE FÁTIMA","TO","2022","0","0","","0","","0","0","0","0"
"171570","PALMEIRANTE","TO","2022","0","0","","0","","0","0","0","0"
"171575","PALMEIRÓPOLIS","TO","2022","0","0","","0","","0","0","0","0"
"171610","PARAÍSO DO TOCANTINS","TO","2022","1","4800","","0","","1800.0","1","3000.0","0"
"171620","PARANÃ","TO","2022","0","0","","0","","0","0","0","0"
"171630","PAU D´ARCO","TO","2022","0","0","","0","","0","0","0","0"
"171650","PEDRO AFONSO","TO","2022","0","0","","0","","0","0","0","0"
"171660","PEIXE","TO","2022","0","0","","0","","0","0","0","0"
"171665","PEQUIZEIRO","TO","2022","0","0","","0","","0","0","0","0"
"171670","COLMÉIA","TO","2022","0","0","","0","","0","0","0","0"
"171700","PINDORAMA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171720","PIRAQUÊ","TO","2022","1","3000","","0","","0","1","3000.0","0"
"171750","PIUM","TO","2022","0","0","","0","","0","0","0","0"
"171780","PONTE ALTA DO BOM JESUS","TO","2022","0","0","","0","","0","0","0","0"
"171790","PONTE ALTA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171800","PORTO ALEGRE DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171820","PORTO NACIONAL","TO","2022","1","3000","","0","","0","1","3000.0","0"
"171830","PRAIA NORTE","TO","2022","0","0","","0","","0","0","0","0"
"171840","PRESIDENTE KENNEDY","TO","2022","0","0","","0","","0","0","0","0"
"171845","PUGMIL","TO","2022","0","0","","0","","0","0","0","0"
"171850","RECURSOLÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"171855","RIACHINHO","TO","2022","0","0","","0","","0","0","0","0"
"171865","RIO DA CONCEIÇÃO","TO","2022","0","0","","0","","0","0","0","0"
"171870","RIO DOS BOIS","TO","2022","0","0","","0","","0","0","0","0"
"171875","RIO SONO","TO","2022","0","0","","0","","0","0","0","0"
"171880","SAMPAIO","TO","2022","0","0","","0","","0","0","0","0"
"171884","SANDOLÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"171886","SANTA FÉ DO ARAGUAIA","TO","2022","0","0","","0","","0","0","0","0"
"171888","SANTA MARIA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171889","SANTA RITA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171890","SANTA ROSA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"171900","SANTA TEREZA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"172000","SANTA TEREZINHA DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"172010","SÃO BENTO DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"172015","SÃO FÉLIX DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"172020","SÃO MIGUEL DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"172025","SÃO SALVADOR DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"172030","SÃO SEBASTIÃO DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"172049","SÃO VALÉRIO DA NATIVIDADE","TO","2022","0","0","","0","","0","0","0","0"
"172065","SILVANÓPOLIS","TO","2022","0","0","","0","","0","0","0","0"
"172080","SÍTIO NOVO DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"172085","SUCUPIRA","TO","2022","0","0","","0","","0","0","0","0"
"172090","TAGUATINGA","TO","2022","0","0","","0","","0","0","0","0"
"172093","TAIPAS DO TOCANTINS","TO","2022","0","0","","0","","0","0","0","0"
"172097","TALISMÃ","TO","2022","0","0","","0","","0","0","0","0"
"172100","PALMAS","TO","2022","5","21000","","600.0","","1800.0","5","18600.0","0"
"172110","TOCANTÍNIA","TO","2022","0","0","","0","","0","0","0","0"
"172120","TOCANTINÓPOLIS","TO","2022","0","1200","","0","","1200.0","0","0","0"
"172125","TUPIRAMA","TO","2022","0","0","","0","","0","0","0","0"
"172130","TUPIRATINS","TO","2022","0","0","","0","","0","0","0","0"
"172208","WANDERLÂNDIA","TO","2022","0","0","","0","","0","0","0","0"
"172210","XAMBIOÁ","TO","2022","0","0","","0","","0","0","0","0"
"210005","AÇAILÂNDIA","MA","2022","1","3600","","0","","600.0","1","3000.0","0"
"210010","AFONSO CUNHA","MA","2022","0","0","","0","","0","0","0","0"
"210015","ÁGUA DOCE DO MARANHÃO","MA","2022","0","0","","0","","0","0","0","0"
"210020","ALCÂNTARA","MA","2022","0","0","","0","","0","0","0","0"
"210030","ALDEIAS ALTAS","MA","2022","0","0","","0","","0","0","0","0"
"210040","ALTAMIRA DO MARANHÃO","MA","2022","0","0","","0","","0","0","0","0"
"210043","ALTO ALEGRE DO MARANHÃO","MA","2022","0","11400","","600.0","","10800.0","0","0","0"
"210047","ALTO ALEGRE DO PINDARÉ","MA","2022","0","0","","0","","0","0","0","0"
"210050","ALTO PARNAÍBA","MA","2022","0","0","","0","","0","0","0","0"
"210055","AMAPÁ DO MARANHÃO","MA","2022","0","0","","0","","0","0","0","0"
"210060","AMARANTE DO MARANHÃO","MA","2022","0","0","","0","","0","0","0","0"
"210070","ANAJATUBA","MA","2022","1","3000","","0","","0","1","3000.0","0"
"210080","ANAPURUS","MA","2022","0","0","","0","","0","0","0","0"
"210083","APICUM-AÇU","MA","2022","0","0","","0","","0","0","0","0"
"210087","ARAGUANÃ","MA","2022","0","0","","0","","0","0","0","0"
"210090","ARAIOSES","MA","2022","0","0","","0","","0","0","0","0"
"210095","ARAME","MA","2022","0","0","","0","","0","0","0","0"
"210100","ARARI","MA","2022","1","3000","","0","","0","1","3000.0","0"
"210110","AXIXÁ","MA","2022","0","0","","0","","0","0","0","0"
"210120","BACABAL","MA","2022","0","0","","0","","0","0","0","0"
"210125","BACABEIRA","MA","2022","0","1800","","0","","1800.0","0","0","0"
